,path,newpath,space,graph_matrix,room_num,other_room_num,other_ratio,nodes
1683,D:/Dataset/cubicasa5k//high_quality_architectural/11724/model.svg,11724,"['Bath0', 'Storage0', 'Other0', 'Entry0', 'Bath1', 'Bedroom0', 'Bedroom1', 'LivingRoom0', 'Entry1', 'Outdoor0', 'Outdoor1', 'Kitchen0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,2,0.15384615384615385,"[1, 70, 46, 26, 2, 11, 12, 41, 27, 60, 61, 36, 47]"
791,D:/Dataset/cubicasa5k//high_quality_architectural/3551/model.svg,3551,"['Other0', 'Bath0', 'Outdoor0', 'Other1', 'Other2', 'Bedroom0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 7. ... 0. 0. 0.]
 [0. 6. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855,"[46, 1, 60, 47, 52, 11, 2]"
222,D:/Dataset/cubicasa5k//high_quality_architectural/968/model.svg,968,"['Other0', 'Bath0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Outdoor0', 'LivingRoom1', 'Garage0', 'Kitchen0', 'Bedroom1', 'Storage0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,1,0.07692307692307693,"[46, 1, 41, 26, 11, 60, 42, 31, 36, 12, 70, 2, 27]"
1888,D:/Dataset/cubicasa5k//high_quality_architectural/12546/model.svg,12546,"['Bath0', 'Other0', 'Bath1', 'Bedroom0', 'Bedroom1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,3,0.3,"[1, 46, 2, 11, 12, 26, 41, 36, 47, 52]"
1436,D:/Dataset/cubicasa5k//high_quality_architectural/10772/model.svg,10772,"['LivingRoom0', 'Bedroom0', 'Kitchen0', 'Entry0', 'Bath0', 'Other0', 'Other1', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,2,0.25,"[41, 11, 36, 26, 1, 46, 47, 60]"
3238,D:/Dataset/cubicasa5k//high_quality/14707/model.svg,14707,"['Entry0', 'Outdoor0', 'LivingRoom0', 'Dining0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,3,0.2727272727272727,"[26, 60, 41, 21, 36, 11, 1, 46, 70, 47, 52]"
2971,D:/Dataset/cubicasa5k//high_quality/9528/model.svg,9528,"['Bath0', 'Storage0', 'Storage1', 'Bath1', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bedroom2', 'Other0', 'Other1', 'Other2', 'Other3', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,4,0.3076923076923077,"[1, 70, 71, 2, 11, 36, 12, 13, 46, 47, 52, 53, 41]"
1523,D:/Dataset/cubicasa5k//high_quality_architectural/11176/model.svg,11176,"['Bath0', 'Outdoor0', 'Entry0', 'Other0', 'Other1', 'Kitchen0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855,"[1, 60, 26, 46, 47, 36, 52]"
2245,D:/Dataset/cubicasa5k//high_quality_architectural/13816/model.svg,13816,"['Outdoor0', 'Other0', 'Entry0', 'Kitchen0', 'Dining0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Other1', 'Entry1', 'Bath1', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 8. ... 0. 0. 0.]
 [0. 5. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285,"[60, 46, 26, 36, 21, 41, 11, 12, 1, 70, 47, 27, 2, 71]"
1469,D:/Dataset/cubicasa5k//high_quality_architectural/11026/model.svg,11026,"['Outdoor0', 'Entry0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",3,0,0.0,"[60, 26, 1]"
153,D:/Dataset/cubicasa5k//high_quality_architectural/4866/model.svg,4866,"['Other0', 'Kitchen0', 'Other1', 'Entry0', 'Outdoor0', 'Outdoor1', 'Bath0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,3,0.375,"[46, 36, 47, 26, 60, 61, 1, 52]"
3468,D:/Dataset/cubicasa5k//colorful/1148/model.svg,1148,"['Other0', 'Entry0', 'Storage0', 'Bedroom0', 'LivingRoom0', 'Other1', 'Outdoor0', 'Other2', 'Bedroom1', 'Kitchen0', 'Storage1', 'Bedroom2', 'Bedroom3', 'Bath0', 'Other3', 'Storage2', 'Storage3', 'Storage4', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,4,0.2,"[46, 26, 70, 11, 41, 47, 60, 52, 12, 36, 71, 13, 14, 1, 53, 72, 73, 74, 2, 27]"
3019,D:/Dataset/cubicasa5k//high_quality/10458/model.svg,10458,"['Dining0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Storage0', 'Entry1', 'Bedroom2', 'Bath0', 'Outdoor0', 'Storage1', 'Bath1', 'Bath2', 'Bath3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,0,0.0,"[21, 36, 41, 26, 11, 12, 70, 27, 13, 1, 60, 71, 2, 3, 4]"
3403,D:/Dataset/cubicasa5k//high_quality_architectural/6135/model.svg,6135,"['LivingRoom0', 'Entry0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Storage0', 'Storage1', 'Bath0', 'Other0', 'Entry1', 'Bath1', 'Storage2', 'Outdoor0', 'Outdoor1', 'Garage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 7. ... 0. 0. 0.]
 [0. 6. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,1,0.058823529411764705,"[41, 26, 11, 36, 12, 13, 14, 70, 71, 1, 46, 27, 2, 72, 60, 61, 31]"
78,D:/Dataset/cubicasa5k//high_quality_architectural/2030/model.svg,2030,"['Outdoor0', 'Kitchen0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,0,0.0,"[60, 36, 26, 41, 11, 1]"
2305,D:/Dataset/cubicasa5k//high_quality_architectural/14192/model.svg,14192,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bath0', 'Storage0', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,0,0.0,"[60, 26, 41, 11, 36, 12, 1, 70, 71]"
2528,D:/Dataset/cubicasa5k//colorful/3133/model.svg,3133,"['Kitchen0', 'LivingRoom0', 'Entry0', 'LivingRoom1', 'Bedroom0', 'Outdoor0', 'Bath0', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 6. ... 0. 0. 0.]
 [0. 7. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[36, 41, 26, 42, 11, 60, 1, 46, 2]"
1185,D:/Dataset/cubicasa5k//high_quality_architectural/10029/model.svg,10029,"['Other0', 'Bath0', 'Other1', 'Bath1', 'Bedroom0', 'Bedroom1', 'Outdoor0', 'LivingRoom0', 'Entry0', 'Dining0', 'Kitchen0', 'Storage0', 'Storage1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285,"[46, 1, 47, 2, 11, 12, 60, 41, 26, 21, 36, 70, 71, 72]"
2555,D:/Dataset/cubicasa5k//colorful/7054/model.svg,7054,"['Outdoor0', 'Bedroom0', 'Bedroom1', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom2', 'Bath0', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1,"[60, 11, 12, 41, 26, 36, 13, 1, 46, 2]"
512,D:/Dataset/cubicasa5k//high_quality_architectural/4890/model.svg,4890,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 8. ... 0. 0. 0.]
 [0. 5. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1,"[60, 26, 41, 36, 11, 12, 1, 46, 70, 2]"
134,D:/Dataset/cubicasa5k//high_quality_architectural/3867/model.svg,3867,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[60, 36, 41, 26, 11, 1, 46, 70]"
474,D:/Dataset/cubicasa5k//high_quality_architectural/6012/model.svg,6012,"['Bath0', 'Storage0', 'Storage1', 'Dining0', 'Kitchen0', 'LivingRoom0', 'Other0', 'Bedroom0', 'Other1', 'Other2', 'Other3', 'Other4', 'Storage2', 'Storage3', 'Bath1', 'Other5', 'Entry0', 'Bath2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,6,0.3333333333333333,"[1, 70, 71, 21, 36, 41, 46, 11, 47, 52, 53, 54, 72, 73, 2, 55, 26, 3]"
1306,D:/Dataset/cubicasa5k//high_quality_architectural/10378/model.svg,10378,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 8. ... 0. 0. 0.]
 [0. 5. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[60, 61, 36, 41, 26, 11, 1, 46, 2]"
1933,D:/Dataset/cubicasa5k//high_quality_architectural/12675/model.svg,12675,"['LivingRoom0', 'Kitchen0', 'Bedroom0', 'Storage0', 'Entry0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666,"[41, 36, 11, 70, 26, 46]"
630,D:/Dataset/cubicasa5k//high_quality_architectural/3049/model.svg,3049,"['Bath0', 'Storage0', 'Storage1', 'Bedroom0', 'Bedroom1', 'Other0', 'LivingRoom0', 'Entry0', 'Bath1', 'Kitchen0', 'Entry1', 'Storage2', 'Storage3', 'Bedroom2', 'Bath2', 'Other1', 'Outdoor0', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,2,0.1111111111111111,"[1, 70, 71, 11, 12, 46, 41, 26, 2, 36, 27, 72, 73, 13, 3, 47, 60, 61]"
2241,D:/Dataset/cubicasa5k//high_quality_architectural/13809/model.svg,13809,"['Storage0', 'Kitchen0', 'LivingRoom0', 'Garage0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage1', 'Bath0', 'Storage2', 'Other0', 'Storage3', 'Entry0', 'Bath1', 'Storage4']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667,"[70, 36, 41, 31, 11, 12, 13, 71, 1, 72, 46, 73, 26, 2, 74]"
89,D:/Dataset/cubicasa5k//high_quality_architectural/1030/model.svg,1030,"['Outdoor0', 'Other0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125,"[60, 46, 41, 11, 12, 36, 1, 70]"
703,D:/Dataset/cubicasa5k//high_quality_architectural/7649/model.svg,7649,"['Other0', 'Bath0', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Bedroom0', 'Bedroom1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[46, 1, 41, 36, 26, 11, 12]"
2162,D:/Dataset/cubicasa5k//high_quality_architectural/13552/model.svg,13552,"['Outdoor0', 'Outdoor1', 'Outdoor2', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Other0', 'Other1', 'Garage0', 'Other2', 'Other3', 'Other4', 'Storage0', 'Storage1', 'Storage2', 'Bath0', 'Other5', 'Bath1', 'Storage3', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,6,0.3,"[60, 61, 62, 26, 41, 36, 46, 47, 31, 52, 53, 54, 70, 71, 72, 1, 55, 2, 73, 27]"
182,D:/Dataset/cubicasa5k//high_quality_architectural/4825/model.svg,4825,"['LivingRoom0', 'Bath0', 'Other0', 'Bedroom0', 'Bedroom1', 'Bath1', 'Other1', 'Kitchen0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,2,0.2222222222222222,"[41, 1, 46, 11, 12, 2, 47, 36, 70]"
653,D:/Dataset/cubicasa5k//high_quality_architectural/922/model.svg,922,"['Outdoor0', 'Other0', 'Kitchen0', 'Entry0', 'Storage0', 'Outdoor1', 'Other1', 'Garage0', 'Bedroom0', 'Storage1', 'Bedroom1', 'Storage2', 'Bath0', 'Other2', 'Entry1', 'Storage3', 'Storage4', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 7. ... 0. 0. 0.]
 [0. 6. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,3,0.16666666666666666,"[60, 46, 36, 26, 70, 61, 47, 31, 11, 71, 12, 72, 1, 52, 27, 73, 74, 2]"
1758,D:/Dataset/cubicasa5k//high_quality_architectural/12008/model.svg,12008,"['Outdoor0', 'Other0', 'Kitchen0', 'Entry0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,1,0.2,"[60, 46, 36, 26, 1]"
2494,D:/Dataset/cubicasa5k//high_quality_architectural/20064/model.svg,20064,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,0,0.0,"[60, 26, 41, 11, 36, 12, 1]"
1129,D:/Dataset/cubicasa5k//high_quality_architectural/1876/model.svg,1876,"['Outdoor0', 'Outdoor1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Other0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Bath1', 'Other1', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 5. ... 0. 0. 0.]
 [0. 8. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,2,0.15384615384615385,"[60, 61, 26, 41, 36, 46, 11, 12, 1, 70, 2, 47, 71]"
3550,D:/Dataset/cubicasa5k//high_quality/4871/model.svg,4871,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0,"[60, 41, 26, 36, 11, 12, 1, 70]"
997,D:/Dataset/cubicasa5k//high_quality_architectural/8774/model.svg,8774,"['Bath0', 'Other0', 'Storage0', 'Entry0', 'Bath1', 'Storage1', 'Kitchen0', 'Other1', 'Entry1', 'LivingRoom0', 'Outdoor0', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,2,0.16666666666666666,"[1, 46, 70, 26, 2, 71, 36, 47, 27, 41, 60, 61]"
3101,D:/Dataset/cubicasa5k//high_quality/12112/model.svg,12112,"['Outdoor0', 'LivingRoom0', 'Bath0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Entry0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,0,0.0,"[60, 41, 1, 11, 36, 12, 26, 70]"
2139,D:/Dataset/cubicasa5k//high_quality_architectural/13451/model.svg,13451,"['Kitchen0', 'Dining0', 'Outdoor0', 'LivingRoom0', 'Entry0', 'Outdoor1', 'Bedroom0', 'Storage0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Bath0', 'Other0', 'Storage1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667,"[36, 21, 60, 41, 26, 61, 11, 70, 12, 13, 14, 1, 46, 71, 2]"
1723,D:/Dataset/cubicasa5k//high_quality_architectural/11865/model.svg,11865,"['Outdoor0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[60, 26, 41, 11, 36, 1, 46]"
1780,D:/Dataset/cubicasa5k//high_quality_architectural/12075/model.svg,12075,"['Storage0', 'Other0', 'Other1', 'Outdoor0', 'Kitchen0', 'Dining0', 'Other2', 'Entry0', 'Outdoor1', 'Storage1', 'Bath0', 'Other3', 'Bath1', 'Other4']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,5,0.35714285714285715,"[70, 46, 47, 60, 36, 21, 52, 26, 61, 71, 1, 53, 2, 54]"
1505,D:/Dataset/cubicasa5k//high_quality_architectural/11121/model.svg,11121,"['Other0', 'Kitchen0', 'Entry0', 'LivingRoom0', 'Dining0', 'Bedroom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285,"[46, 36, 26, 41, 21, 11, 1]"
2426,D:/Dataset/cubicasa5k//high_quality_architectural/14698/model.svg,14698,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Kitchen0', 'Garage0', 'Storage0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage1', 'Storage2', 'Bath0', 'Other0', 'Entry1', 'Bath1', 'Bath2', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",18,3,0.16666666666666666,"[60, 41, 26, 36, 31, 70, 11, 12, 13, 71, 72, 1, 46, 27, 2, 3, 47, 52]"
3436,D:/Dataset/cubicasa5k//high_quality_architectural/1067/model.svg,1067,"['Other0', 'Bath0', 'Outdoor0', 'Kitchen0', 'Dining0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111,"[46, 1, 60, 36, 21, 26, 41, 11, 70]"
1997,D:/Dataset/cubicasa5k//high_quality_architectural/12890/model.svg,12890,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Entry0', 'Other0', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 5. ... 0. 0. 0.]
 [0. 8. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,1,0.09090909090909091,"[60, 61, 36, 41, 11, 12, 1, 26, 46, 70, 2]"
