,path,newpath,space,graph_matrix,room_num,other_room_num,other_ratio
1294,D:/Dataset/cubicasa5k//high_quality_architectural/10351/model.svg,10351,"['Outdoor0', 'LivingRoom0', 'Entry0', 'Storage0', 'Bath0', 'Kitchen0', 'Other0', 'LivingRoom1', 'Other1', 'Other2', 'Other3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,4,0.36363636363636365
1295,D:/Dataset/cubicasa5k//high_quality_architectural/10352/model.svg,10352,"['Outdoor0', 'LivingRoom0', 'Kitchen0', 'Other0', 'Entry0', 'Outdoor1', 'Bedroom0', 'Bath0', 'Storage0', 'Entry1', 'Other1', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,2,0.16666666666666666
1296,D:/Dataset/cubicasa5k//high_quality_architectural/10353/model.svg,10353,"['Outdoor0', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125
1298,D:/Dataset/cubicasa5k//high_quality_architectural/10359/model.svg,10359,"['Other0', 'Kitchen0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",3,1,0.3333333333333333
1299,D:/Dataset/cubicasa5k//high_quality_architectural/10361/model.svg,10361,"['Outdoor0', 'Outdoor1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Entry1', 'Bath0', 'Other0', 'Storage1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,1,0.07142857142857142
1301,D:/Dataset/cubicasa5k//high_quality_architectural/10366/model.svg,10366,"['Outdoor0', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,0,0.0
1302,D:/Dataset/cubicasa5k//high_quality_architectural/10368/model.svg,10368,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Other0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,1,0.2
1303,D:/Dataset/cubicasa5k//high_quality_architectural/10369/model.svg,10369,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'Entry0', 'LivingRoom0', 'Other0', 'Bath0', 'Storage0', 'Other1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,2,0.2
1304,D:/Dataset/cubicasa5k//high_quality_architectural/10370/model.svg,10370,"['Outdoor0', 'LivingRoom0', 'Other0', 'Bedroom0', 'Kitchen0', 'Bath0', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
1305,D:/Dataset/cubicasa5k//high_quality_architectural/10372/model.svg,10372,"['Bath0', 'Bath1', 'Other0', 'Storage0', 'Storage1', 'Storage2', 'Entry0', 'Bath2', 'Storage3', 'Other1', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Kitchen0', 'LivingRoom0', 'Storage4', 'Other2', 'LivingRoom1', 'Outdoor0', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",20,3,0.15
1306,D:/Dataset/cubicasa5k//high_quality_architectural/10378/model.svg,10378,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bath0', 'Other0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 8. ... 0. 0. 0.]
 [0. 5. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
1307,D:/Dataset/cubicasa5k//high_quality_architectural/10380/model.svg,10380,"['Entry0', 'Kitchen0', 'Outdoor0', 'Dining0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Other0', 'Storage1', 'Entry1', 'Outdoor1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",13,1,0.07692307692307693
1308,D:/Dataset/cubicasa5k//high_quality_architectural/10381/model.svg,10381,"['Outdoor0', 'Other0', 'LivingRoom0', 'Bedroom0', 'Kitchen0', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
1309,D:/Dataset/cubicasa5k//high_quality_architectural/10389/model.svg,10389,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bedroom2', 'Bath0', 'Other0', 'Entry1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333
1310,D:/Dataset/cubicasa5k//high_quality_architectural/10397/model.svg,10397,"['Outdoor0', 'Dining0', 'Kitchen0', 'Entry0', 'Bedroom0', 'LivingRoom0', 'Bedroom1', 'Bath0', 'Other0', 'Bath1', 'Other1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,2,0.16666666666666666
1311,D:/Dataset/cubicasa5k//high_quality_architectural/10401/model.svg,10401,"['Outdoor0', 'Outdoor1', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Bedroom0', 'Bath0', 'Storage0', 'Other0', 'Entry1', 'Bath1', 'Storage1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333
1312,D:/Dataset/cubicasa5k//high_quality_architectural/10404/model.svg,10404,"['Outdoor0', 'Other0', 'LivingRoom0', 'Kitchen0', 'Other1', 'Bath0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855
1313,D:/Dataset/cubicasa5k//high_quality_architectural/10409/model.svg,10409,"['LivingRoom0', 'Outdoor0', 'LivingRoom1', 'Kitchen0', 'Entry0', 'Garage0', 'Storage0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Outdoor1', 'Storage1', 'Bath0', 'Other0', 'Storage2', 'Bath1', 'Entry1', 'Entry2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",19,1,0.05263157894736842
1316,D:/Dataset/cubicasa5k//high_quality_architectural/10415/model.svg,10415,"['Outdoor0', 'Outdoor1', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bath0', 'Other0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,1,0.1
1317,D:/Dataset/cubicasa5k//high_quality_architectural/10419/model.svg,10419,"['LivingRoom0', 'Other0', 'Outdoor0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Bath0', 'Storage0', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 4. ... 0. 0. 0.]
 [0. 3. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
1318,D:/Dataset/cubicasa5k//high_quality_architectural/10420/model.svg,10420,"['Outdoor0', 'Other0', 'Bath0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Storage0', 'Other1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,2,0.18181818181818182
1319,D:/Dataset/cubicasa5k//high_quality_architectural/10421/model.svg,10421,"['Outdoor0', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor1', 'Other0', 'Bedroom0', 'Bath0', 'Other1', 'Bath1', 'Storage0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,2,0.16666666666666666
1320,D:/Dataset/cubicasa5k//high_quality_architectural/10424/model.svg,10424,"['Bath0', 'Other0', 'Other1', 'Entry0', 'Kitchen0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,2,0.4
1321,D:/Dataset/cubicasa5k//high_quality_architectural/10427/model.svg,10427,"['Outdoor0', 'Outdoor1', 'Outdoor2', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Bedroom0', 'Storage0', 'Bath0', 'Other0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 3. ... 0. 0. 0.]
 [0. 4. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",12,1,0.08333333333333333
1322,D:/Dataset/cubicasa5k//high_quality_architectural/10428/model.svg,10428,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Outdoor0', 'Bedroom0', 'Bath0', 'Other0', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125
1323,D:/Dataset/cubicasa5k//high_quality_architectural/10429/model.svg,10429,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Other0', 'Entry0', 'Other1', 'Other2', 'Bedroom0', 'Bath0', 'Storage0', 'Other3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,4,0.36363636363636365
1324,D:/Dataset/cubicasa5k//high_quality_architectural/10432/model.svg,10432,"['Outdoor0', 'Outdoor1', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Kitchen0', 'Other0', 'Other1', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,3,0.3333333333333333
1325,D:/Dataset/cubicasa5k//high_quality_architectural/10434/model.svg,10434,"['Other0', 'Outdoor0', 'Outdoor1', 'Entry0', 'Bedroom0', 'Bedroom1', 'Garage0', 'Bedroom2', 'Other1', 'Bath0', 'Storage0', 'Bath1', 'Storage1', 'Other2', 'Storage2', 'Other3', 'Bath2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 6. ... 0. 0. 0.]
 [0. 7. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,4,0.23529411764705882
1326,D:/Dataset/cubicasa5k//high_quality_architectural/10435/model.svg,10435,"['Entry0', 'LivingRoom0', 'Kitchen0', 'Dining0', 'Other0', 'Other1', 'Bedroom0', 'Bedroom1', 'Bath0', 'Storage0', 'Other2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,3,0.2727272727272727
1327,D:/Dataset/cubicasa5k//high_quality_architectural/10440/model.svg,10440,"['Outdoor0', 'Dining0', 'Kitchen0', 'Entry0', 'LivingRoom0', 'LivingRoom1', 'Bath0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",8,1,0.125
1328,D:/Dataset/cubicasa5k//high_quality_architectural/10465/model.svg,10465,"['Outdoor0', 'Outdoor1', 'Other0', 'LivingRoom0', 'Entry0', 'Garage0', 'Bedroom0', 'Bedroom1', 'Storage0', 'Bath0', 'Storage1', 'Other1', 'Entry1', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,2,0.14285714285714285
1329,D:/Dataset/cubicasa5k//high_quality_architectural/10478/model.svg,10478,"['LivingRoom0', 'Entry0', 'Other0', 'Kitchen0', 'Outdoor0', 'Bath0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,2,0.2857142857142857
1330,D:/Dataset/cubicasa5k//high_quality_architectural/10479/model.svg,10479,"['Other0', 'Other1', 'Other2', 'Bath0', 'Bedroom0', 'Entry0', 'LivingRoom0', 'Kitchen0', 'Dining0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,3,0.3333333333333333
1331,D:/Dataset/cubicasa5k//high_quality_architectural/10487/model.svg,10487,"['LivingRoom0', 'Kitchen0', 'LivingRoom1', 'Other0', 'Bath0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,2,0.3333333333333333
1333,D:/Dataset/cubicasa5k//high_quality_architectural/10490/model.svg,10490,"['Outdoor0', 'Outdoor1', 'Garage0', 'LivingRoom0', 'LivingRoom1', 'Kitchen0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Storage1', 'Bath0', 'Other0', 'Bath1', 'Storage2', 'Storage3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,1,0.058823529411764705
1334,D:/Dataset/cubicasa5k//high_quality_architectural/10491/model.svg,10491,"['LivingRoom0', 'Kitchen0', 'Entry0', 'Outdoor0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Storage0', 'Entry1', 'Storage1', 'Bath0', 'Storage2', 'Other0', 'Other1', 'Entry2', 'Bath1', 'Storage3']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",17,2,0.11764705882352941
1335,D:/Dataset/cubicasa5k//high_quality_architectural/10495/model.svg,10495,"['Outdoor0', 'Outdoor1', 'Bedroom0', 'Storage0', 'LivingRoom0', 'Kitchen0', 'Entry0', 'Other0', 'Storage1', 'Other1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,2,0.18181818181818182
1336,D:/Dataset/cubicasa5k//high_quality_architectural/10497/model.svg,10497,"['Outdoor0', 'Kitchen0', 'Other0', 'Other1', 'Other2', 'Bath0', 'LivingRoom0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,3,0.42857142857142855
1337,D:/Dataset/cubicasa5k//high_quality_architectural/10498/model.svg,10498,"['Outdoor0', 'Outdoor1', 'Other0', 'Storage0', 'Bath0', 'Other1', 'Bath1', 'Storage1', 'Storage2', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Outdoor2', 'Entry0', 'Other2', 'Garage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",16,3,0.1875
1338,D:/Dataset/cubicasa5k//high_quality_architectural/10499/model.svg,10499,"['Outdoor0', 'Bath0', 'Storage0', 'Entry0', 'Other0', 'Storage1', 'Bedroom0', 'Bedroom1', 'Outdoor1', 'LivingRoom0', 'Kitchen0', 'Entry1', 'Outdoor2', 'Bath1', 'Storage2']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,1,0.06666666666666667
1339,D:/Dataset/cubicasa5k//high_quality_architectural/10500/model.svg,10500,"['Outdoor0', 'Outdoor1', 'Kitchen0', 'Entry0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bedroom2', 'Bedroom3', 'Storage0', 'Other0', 'Bath0', 'Bath1', 'Entry1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",14,1,0.07142857142857142
1340,D:/Dataset/cubicasa5k//high_quality_architectural/10507/model.svg,10507,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Other0', 'Storage0', 'Other1', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,2,0.2
1341,D:/Dataset/cubicasa5k//high_quality_architectural/10510/model.svg,10510,"['Outdoor0', 'Outdoor1', 'Entry0', 'Dining0', 'LivingRoom0', 'Kitchen0', 'Other0', 'Bedroom0', 'Bath0', 'Other1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",10,2,0.2
1342,D:/Dataset/cubicasa5k//high_quality_architectural/10512/model.svg,10512,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Bath1', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 8. ... 0. 0. 0.]
 [0. 5. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",9,1,0.1111111111111111
1344,D:/Dataset/cubicasa5k//high_quality_architectural/10516/model.svg,10516,"['LivingRoom0', 'Other0', 'Outdoor0', 'Bedroom0', 'Kitchen0', 'Bedroom1', 'Bath0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",7,1,0.14285714285714285
1345,D:/Dataset/cubicasa5k//high_quality_architectural/10526/model.svg,10526,"['Kitchen0', 'Other0', 'LivingRoom0', 'Other1', 'Storage0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",5,2,0.4
1346,D:/Dataset/cubicasa5k//high_quality_architectural/10533/model.svg,10533,"['Outdoor0', 'Outdoor1', 'Other0', 'Entry0', 'Kitchen0', 'Garage0', 'Bedroom0', 'Bedroom1', 'Storage0', 'Bedroom2', 'Other1', 'Bath0', 'Storage1', 'Other2', 'Bath1']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",15,3,0.2
1347,D:/Dataset/cubicasa5k//high_quality_architectural/10539/model.svg,10539,"['Outdoor0', 'Kitchen0', 'LivingRoom0', 'Entry0', 'Bedroom0', 'Other0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
1348,D:/Dataset/cubicasa5k//high_quality_architectural/10540/model.svg,10540,"['Other0', 'Bedroom0', 'Entry0', 'Kitchen0', 'LivingRoom0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",6,1,0.16666666666666666
1349,D:/Dataset/cubicasa5k//high_quality_architectural/10542/model.svg,10542,"['Entry0', 'Kitchen0', 'LivingRoom0', 'Bedroom0', 'Bedroom1', 'Bath0', 'Other0', 'Other1', 'Bath1', 'Storage0', 'Outdoor0']","[[0. 0. 0. ... 0. 0. 0.]
 [0. 9. 0. ... 0. 0. 0.]
 [0. 0. 9. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",11,2,0.18181818181818182
